truck_id,truck_type,item_id,type_id,category,x,y,z,length,width,height,weight,orientation_id,rotation,support_by
T024,车型1,G1_331,G1,standard,60,0,120,60,40,30,12,0,LWH,G1_330
T024,车型1,G1_332,G1,standard,60,0,150,60,40,30,12,0,LWH,G1_331
T024,车型1,G1_333,G1,standard,60,0,180,60,40,30,12,0,LWH,G1_332
T024,车型1,G1_334,G1,standard,60,40,0,60,40,30,12,0,LWH,
T024,车型1,G1_335,G1,standard,60,40,30,60,40,30,12,0,LWH,G1_334
T024,车型1,G1_336,G1,standard,60,40,60,60,40,30,12,0,LWH,G1_335
T024,车型1,G1_337,G1,standard,60,40,90,60,40,30,12,0,LWH,G1_336
T024,车型1,G1_338,G1,standard,60,40,120,60,40,30,12,0,LWH,G1_337
T024,车型1,G1_339,G1,standard,60,40,150,60,40,30,12,0,LWH,G1_338
T024,车型1,G1_340,G1,standard,60,40,180,60,40,30,12,0,LWH,G1_339
T024,车型1,G1_341,G1,standard,60,80,0,60,40,30,12,0,LWH,
T024,车型1,G1_342,G1,standard,60,80,30,60,40,30,12,0,LWH,G1_341
T024,车型1,G1_343,G1,standard,60,80,60,60,40,30,12,0,LWH,G1_342
T024,车型1,G1_344,G1,standard,60,80,90,60,40,30,12,0,LWH,G1_343
T024,车型1,G1_345,G1,standard,60,80,120,60,40,30,12,0,LWH,G1_344
T024,车型1,G1_346,G1,standard,60,80,150,60,40,30,12,0,LWH,G1_345
T024,车型1,G1_347,G1,standard,60,80,180,60,40,30,12,0,LWH,G1_346
T024,车型1,G1_348,G1,standard,60,120,0,60,40,30,12,0,LWH,
T024,车型1,G1_349,G1,standard,60,120,30,60,40,30,12,0,LWH,G1_348
T024,车型1,G1_350,G1,standard,60,120,60,60,40,30,12,0,LWH,G1_349
T024,车型1,G1_351,G1,standard,60,120,90,60,40,30,12,0,LWH,G1_350
T024,车型1,G1_352,G1,standard,60,120,120,60,40,30,12,0,LWH,G1_351
T024,车型1,G1_353,G1,standard,60,120,150,60,40,30,12,0,LWH,G1_352
T024,车型1,G1_354,G1,standard,60,120,180,60,40,30,12,0,LWH,G1_353
T024,车型1,G1_355,G1,standard,60,160,0,60,40,30,12,0,LWH,
T024,车型1,G1_356,G1,standard,60,160,30,60,40,30,12,0,LWH,G1_355
T024,车型1,G1_357,G1,standard,60,160,60,60,40,30,12,0,LWH,G1_356
T024,车型1,G1_358,G1,standard,60,160,90,60,40,30,12,0,LWH,G1_357
T024,车型1,G1_359,G1,standard,60,160,120,60,40,30,12,0,LWH,G1_358
T024,车型1,G1_360,G1,standard,60,160,150,60,40,30,12,0,LWH,G1_359
T024,车型1,G1_361,G1,standard,60,160,180,60,40,30,12,0,LWH,G1_360
T024,车型1,G1_362,G1,standard,120,0,0,60,40,30,12,0,LWH,
T024,车型1,G1_363,G1,standard,120,0,30,60,40,30,12,0,LWH,G1_362
T024,车型1,G1_364,G1,standard,120,0,60,60,40,30,12,0,LWH,G1_363
T024,车型1,G1_365,G1,standard,120,0,90,60,40,30,12,0,LWH,G1_364
T024,车型1,G1_366,G1,standard,120,0,120,60,40,30,12,0,LWH,G1_365
T024,车型1,G1_367,G1,standard,120,0,150,60,40,30,12,0,LWH,G1_366
T024,车型1,G1_368,G1,standard,120,0,180,60,40,30,12,0,LWH,G1_367
T024,车型1,G1_369,G1,standard,120,40,0,60,40,30,12,0,LWH,
T024,车型1,G1_370,G1,standard,120,40,30,60,40,30,12,0,LWH,G1_369
T024,车型1,G1_371,G1,standard,120,40,60,60,40,30,12,0,LWH,G1_370
T024,车型1,G1_372,G1,standard,120,40,90,60,40,30,12,0,LWH,G1_371
T024,车型1,G1_373,G1,standard,120,40,120,60,40,30,12,0,LWH,G1_372
T024,车型1,G1_374,G1,standard,120,40,150,60,40,30,12,0,LWH,G1_373
T024,车型1,G1_375,G1,standard,120,40,180,60,40,30,12,0,LWH,G1_374
T024,车型1,G1_376,G1,standard,120,80,0,60,40,30,12,0,LWH,
T024,车型1,G1_377,G1,standard,120,80,30,60,40,30,12,0,LWH,G1_376
T024,车型1,G1_378,G1,standard,120,80,60,60,40,30,12,0,LWH,G1_377
T024,车型1,G1_379,G1,standard,120,80,90,60,40,30,12,0,LWH,G1_378
T024,车型1,G1_380,G1,standard,120,80,120,60,40,30,12,0,LWH,G1_379
T024,车型1,G1_381,G1,standard,120,80,150,60,40,30,12,0,LWH,G1_380
T024,车型1,G1_382,G1,standard,120,80,180,60,40,30,12,0,LWH,G1_381
T024,车型1,G1_383,G1,standard,120,120,0,60,40,30,12,0,LWH,
T024,车型1,G1_384,G1,standard,120,120,30,60,40,30,12,0,LWH,G1_383
T024,车型1,G1_385,G1,standard,120,120,60,60,40,30,12,0,LWH,G1_384
T024,车型1,G1_386,G1,standard,120,120,90,60,40,30,12,0,LWH,G1_385
T024,车型1,G1_387,G1,standard,120,120,120,60,40,30,12,0,LWH,G1_386
T024,车型1,G1_388,G1,standard,120,120,150,60,40,30,12,0,LWH,G1_387
T024,车型1,G1_389,G1,standard,120,120,180,60,40,30,12,0,LWH,G1_388
T024,车型1,G1_390,G1,standard,120,160,0,60,40,30,12,0,LWH,
T024,车型1,G1_391,G1,standard,120,160,30,60,40,30,12,0,LWH,G1_390
T024,车型1,G1_392,G1,standard,120,160,60,60,40,30,12,0,LWH,G1_391
T024,车型1,G1_393,G1,standard,120,160,90,60,40,30,12,0,LWH,G1_392
T024,车型1,G1_394,G1,standard,120,160,120,60,40,30,12,0,LWH,G1_393
T024,车型1,G1_395,G1,standard,120,160,150,60,40,30,12,0,LWH,G1_394
T024,车型1,G1_396,G1,standard,120,160,180,60,40,30,12,0,LWH,G1_395
T024,车型1,G1_397,G1,standard,180,0,0,60,40,30,12,0,LWH,
T024,车型1,G1_398,G1,standard,180,0,30,60,40,30,12,0,LWH,G1_397
T024,车型1,G1_399,G1,standard,180,0,60,60,40,30,12,0,LWH,G1_398
T024,车型1,G1_400,G1,standard,180,0,90,60,40,30,12,0,LWH,G1_399
T024,车型1,G1_401,G1,standard,180,0,120,60,40,30,12,0,LWH,G1_400
T024,车型1,G1_402,G1,standard,180,0,150,60,40,30,12,0,LWH,G1_401
T024,车型1,G1_403,G1,standard,180,0,180,60,40,30,12,0,LWH,G1_402
T024,车型1,G1_404,G1,standard,180,40,0,60,40,30,12,0,LWH,
T024,车型1,G1_405,G1,standard,180,40,30,60,40,30,12,0,LWH,G1_404
T024,车型1,G1_406,G1,standard,180,40,60,60,40,30,12,0,LWH,G1_405
T024,车型1,G1_407,G1,standard,180,40,90,60,40,30,12,0,LWH,G1_406
T024,车型1,G1_408,G1,standard,180,40,120,60,40,30,12,0,LWH,G1_407
T024,车型1,G1_409,G1,standard,180,40,150,60,40,30,12,0,LWH,G1_408
T024,车型1,G1_410,G1,standard,180,40,180,60,40,30,12,0,LWH,G1_409
T024,车型1,G1_411,G1,standard,180,80,0,60,40,30,12,0,LWH,
T024,车型1,G1_412,G1,standard,180,80,30,60,40,30,12,0,LWH,G1_411
T024,车型1,G1_413,G1,standard,180,80,60,60,40,30,12,0,LWH,G1_412
T024,车型1,G1_414,G1,standard,180,80,90,60,40,30,12,0,LWH,G1_413
T024,车型1,G1_415,G1,standard,180,80,120,60,40,30,12,0,LWH,G1_414
T024,车型1,G1_416,G1,standard,180,80,150,60,40,30,12,0,LWH,G1_415
T024,车型1,G1_417,G1,standard,180,80,180,60,40,30,12,0,LWH,G1_416
T024,车型1,G1_418,G1,standard,180,120,0,60,40,30,12,0,LWH,
T024,车型1,G1_419,G1,standard,180,120,30,60,40,30,12,0,LWH,G1_418
T024,车型1,G1_420,G1,standard,180,120,60,60,40,30,12,0,LWH,G1_419
T024,车型1,G1_421,G1,standard,180,120,90,60,40,30,12,0,LWH,G1_420
T024,车型1,G1_422,G1,standard,180,120,120,60,40,30,12,0,LWH,G1_421
T024,车型1,G1_423,G1,standard,180,120,150,60,40,30,12,0,LWH,G1_422
T024,车型1,G1_424,G1,standard,180,120,180,60,40,30,12,0,LWH,G1_423
T024,车型1,G1_425,G1,standard,180,160,0,60,40,30,12,0,LWH,
T024,车型1,G1_426,G1,standard,180,160,30,60,40,30,12,0,LWH,G1_425
T024,车型1,G1_427,G1,standard,180,160,60,60,40,30,12,0,LWH,G1_426
T024,车型1,G1_428,G1,standard,180,160,90,60,40,30,12,0,LWH,G1_427
T024,车型1,G1_429,G1,standard,180,160,120,60,40,30,12,0,LWH,G1_428
T024,车型1,G1_430,G1,standard,180,160,150,60,40,30,12,0,LWH,G1_429
T024,车型1,G1_431,G1,standard,180,160,180,60,40,30,12,0,LWH,G1_430
T024,车型1,G1_432,G1,standard,240,0,0,60,40,30,12,0,LWH,
T024,车型1,G1_433,G1,standard,240,0,30,60,40,30,12,0,LWH,G1_432
T024,车型1,G1_434,G1,standard,240,0,60,60,40,30,12,0,LWH,G1_433
T024,车型1,G1_435,G1,standard,240,0,90,60,40,30,12,0,LWH,G1_434
T024,车型1,G1_436,G1,standard,240,0,120,60,40,30,12,0,LWH,G1_435
T024,车型1,G1_437,G1,standard,240,0,150,60,40,30,12,0,LWH,G1_436
T024,车型1,G1_438,G1,standard,240,0,180,60,40,30,12,0,LWH,G1_437
T024,车型1,G1_439,G1,standard,240,40,0,60,40,30,12,0,LWH,
T024,车型1,G1_440,G1,standard,240,40,30,60,40,30,12,0,LWH,G1_439
T024,车型1,G1_441,G1,standard,240,40,60,60,40,30,12,0,LWH,G1_440
T024,车型1,G1_442,G1,standard,240,40,90,60,40,30,12,0,LWH,G1_441
T024,车型1,G1_443,G1,standard,240,40,120,60,40,30,12,0,LWH,G1_442
T024,车型1,G1_444,G1,standard,240,40,150,60,40,30,12,0,LWH,G1_443
T024,车型1,G1_445,G1,standard,240,40,180,60,40,30,12,0,LWH,G1_444
T024,车型1,G1_446,G1,standard,240,80,0,60,40,30,12,0,LWH,
T024,车型1,G1_447,G1,standard,240,80,30,60,40,30,12,0,LWH,G1_446
T024,车型1,G1_448,G1,standard,240,80,60,60,40,30,12,0,LWH,G1_447
T024,车型1,G1_449,G1,standard,240,80,90,60,40,30,12,0,LWH,G1_448
T024,车型1,G1_450,G1,standard,240,80,120,60,40,30,12,0,LWH,G1_449
T024,车型1,G1_451,G1,standard,240,80,150,60,40,30,12,0,LWH,G1_450
T024,车型1,G1_452,G1,standard,240,80,180,60,40,30,12,0,LWH,G1_451
T024,车型1,G1_453,G1,standard,240,120,0,60,40,30,12,0,LWH,
T024,车型1,G1_454,G1,standard,240,120,30,60,40,30,12,0,LWH,G1_453
T024,车型1,G1_455,G1,standard,240,120,60,60,40,30,12,0,LWH,G1_454
T024,车型1,G1_456,G1,standard,240,120,90,60,40,30,12,0,LWH,G1_455
T024,车型1,G1_457,G1,standard,240,120,120,60,40,30,12,0,LWH,G1_456
T024,车型1,G1_458,G1,standard,240,120,150,60,40,30,12,0,LWH,G1_457
T024,车型1,G1_459,G1,standard,240,120,180,60,40,30,12,0,LWH,G1_458
T024,车型1,G1_460,G1,standard,240,160,0,60,40,30,12,0,LWH,
T024,车型1,G1_461,G1,standard,240,160,30,60,40,30,12,0,LWH,G1_460
T024,车型1,G1_462,G1,standard,240,160,60,60,40,30,12,0,LWH,G1_461
T024,车型1,G1_463,G1,standard,240,160,90,60,40,30,12,0,LWH,G1_462
T024,车型1,G1_464,G1,standard,240,160,120,60,40,30,12,0,LWH,G1_463
T024,车型1,G1_465,G1,standard,240,160,150,60,40,30,12,0,LWH,G1_464
T024,车型1,G1_466,G1,standard,240,160,180,60,40,30,12,0,LWH,G1_465
T024,车型1,G1_467,G1,standard,300,0,0,60,40,30,12,0,LWH,
T024,车型1,G1_468,G1,standard,300,0,30,60,40,30,12,0,LWH,G1_467
T024,车型1,G1_469,G1,standard,300,0,60,60,40,30,12,0,LWH,G1_468
T024,车型1,G1_470,G1,standard,300,0,90,60,40,30,12,0,LWH,G1_469
T024,车型1,G1_471,G1,standard,300,0,120,60,40,30,12,0,LWH,G1_470
T024,车型1,G1_472,G1,standard,300,0,150,60,40,30,12,0,LWH,G1_471
T024,车型1,G1_473,G1,standard,300,0,180,60,40,30,12,0,LWH,G1_472
T024,车型1,G1_474,G1,standard,300,40,0,60,40,30,12,0,LWH,
T024,车型1,G1_475,G1,standard,300,40,30,60,40,30,12,0,LWH,G1_474
T024,车型1,G1_476,G1,standard,300,40,60,60,40,30,12,0,LWH,G1_475
T024,车型1,G1_477,G1,standard,300,40,90,60,40,30,12,0,LWH,G1_476
T024,车型1,G1_478,G1,standard,300,40,120,60,40,30,12,0,LWH,G1_477
T024,车型1,G1_479,G1,standard,300,40,150,60,40,30,12,0,LWH,G1_478
T024,车型1,G1_480,G1,standard,300,40,180,60,40,30,12,0,LWH,G1_479
T024,车型1,G1_481,G1,standard,300,80,0,60,40,30,12,0,LWH,
T024,车型1,G1_482,G1,standard,300,80,30,60,40,30,12,0,LWH,G1_481
T024,车型1,G1_483,G1,standard,300,80,60,60,40,30,12,0,LWH,G1_482
T024,车型1,G1_484,G1,standard,300,80,90,60,40,30,12,0,LWH,G1_483
T024,车型1,G1_485,G1,standard,300,80,120,60,40,30,12,0,LWH,G1_484
T024,车型1,G1_486,G1,standard,300,80,150,60,40,30,12,0,LWH,G1_485
T024,车型1,G1_487,G1,standard,300,80,180,60,40,30,12,0,LWH,G1_486
T024,车型1,G1_488,G1,standard,300,120,0,60,40,30,12,0,LWH,
T024,车型1,G1_489,G1,standard,300,120,30,60,40,30,12,0,LWH,G1_488
T024,车型1,G1_490,G1,standard,300,120,60,60,40,30,12,0,LWH,G1_489
T024,车型1,G1_491,G1,standard,300,120,90,60,40,30,12,0,LWH,G1_490
T024,车型1,G1_492,G1,standard,300,120,120,60,40,30,12,0,LWH,G1_491
T024,车型1,G1_493,G1,standard,300,120,150,60,40,30,12,0,LWH,G1_492
T024,车型1,G1_494,G1,standard,300,120,180,60,40,30,12,0,LWH,G1_493
T024,车型1,G1_495,G1,standard,300,160,0,60,40,30,12,0,LWH,
T024,车型1,G1_496,G1,standard,300,160,30,60,40,30,12,0,LWH,G1_495
T024,车型1,G1_497,G1,standard,300,160,60,60,40,30,12,0,LWH,G1_496
T024,车型1,G1_498,G1,standard,300,160,90,60,40,30,12,0,LWH,G1_497
T024,车型1,G1_499,G1,standard,300,160,120,60,40,30,12,0,LWH,G1_498
T024,车型1,G1_500,G1,standard,300,160,150,60,40,30,12,0,LWH,G1_499
T024,车型1,G1_501,G1,standard,300,160,180,60,40,30,12,0,LWH,G1_500
T024,车型1,G1_502,G1,standard,360,0,0,60,40,30,12,0,LWH,
T024,车型1,G1_503,G1,standard,360,0,30,60,40,30,12,0,LWH,G1_502
T024,车型1,G1_504,G1,standard,360,0,60,60,40,30,12,0,LWH,G1_503
T024,车型1,G1_505,G1,standard,360,0,90,60,40,30,12,0,LWH,G1_504
T024,车型1,G1_506,G1,standard,360,0,120,60,40,30,12,0,LWH,G1_505
T024,车型1,G1_507,G1,standard,360,0,150,60,40,30,12,0,LWH,G1_506
T024,车型1,G1_508,G1,standard,360,0,180,60,40,30,12,0,LWH,G1_507
T024,车型1,G1_509,G1,standard,360,40,0,60,40,30,12,0,LWH,
T024,车型1,G1_510,G1,standard,360,40,30,60,40,30,12,0,LWH,G1_509
T024,车型1,G1_511,G1,standard,360,40,60,60,40,30,12,0,LWH,G1_510
T024,车型1,G1_512,G1,standard,360,40,90,60,40,30,12,0,LWH,G1_511
T024,车型1,G1_513,G1,standard,360,40,120,60,40,30,12,0,LWH,G1_512
T024,车型1,G1_514,G1,standard,360,40,150,60,40,30,12,0,LWH,G1_513
T024,车型1,G1_515,G1,standard,360,40,180,60,40,30,12,0,LWH,G1_514
T024,车型1,G1_516,G1,standard,360,80,0,60,40,30,12,0,LWH,
T024,车型1,G1_517,G1,standard,360,80,30,60,40,30,12,0,LWH,G1_516
T024,车型1,G1_518,G1,standard,360,80,60,60,40,30,12,0,LWH,G1_517
T024,车型1,G1_519,G1,standard,360,80,90,60,40,30,12,0,LWH,G1_518
T024,车型1,G1_520,G1,standard,360,80,120,60,40,30,12,0,LWH,G1_519
T024,车型1,G1_521,G1,standard,360,80,150,60,40,30,12,0,LWH,G1_520
T024,车型1,G1_522,G1,standard,360,80,180,60,40,30,12,0,LWH,G1_521
T024,车型1,G1_523,G1,standard,360,120,0,60,40,30,12,0,LWH,
T024,车型1,G1_524,G1,standard,360,120,30,60,40,30,12,0,LWH,G1_523
T024,车型1,G1_525,G1,standard,360,120,60,60,40,30,12,0,LWH,G1_524
T024,车型1,G1_526,G1,standard,360,120,90,60,40,30,12,0,LWH,G1_525
T024,车型1,G1_527,G1,standard,360,120,120,60,40,30,12,0,LWH,G1_526
T024,车型1,G1_528,G1,standard,360,120,150,60,40,30,12,0,LWH,G1_527
T024,车型1,G1_529,G1,standard,360,120,180,60,40,30,12,0,LWH,G1_528
T024,车型1,G1_530,G1,standard,360,160,0,60,40,30,12,0,LWH,
T024,车型1,G1_531,G1,standard,360,160,30,60,40,30,12,0,LWH,G1_530
T024,车型1,G1_532,G1,standard,360,160,60,60,40,30,12,0,LWH,G1_531
T024,车型1,G1_533,G1,standard,360,160,90,60,40,30,12,0,LWH,G1_532
T024,车型1,G1_534,G1,standard,360,160,120,60,40,30,12,0,LWH,G1_533
T024,车型1,G1_535,G1,standard,360,160,150,60,40,30,12,0,LWH,G1_534
T024,车型1,G1_536,G1,standard,360,160,180,60,40,30,12,0,LWH,G1_535
T025,车型1,G1_047,G1,standard,0,0,0,60,40,30,12,0,LWH,
T025,车型1,G1_048,G1,standard,0,0,30,60,40,30,12,0,LWH,G1_047
T025,车型1,G1_049,G1,standard,0,0,60,60,40,30,12,0,LWH,G1_048
T025,车型1,G1_050,G1,standard,0,0,90,60,40,30,12,0,LWH,G1_049
T025,车型1,G1_051,G1,standard,0,0,120,60,40,30,12,0,LWH,G1_050
T025,车型1,G1_052,G1,standard,0,0,150,60,40,30,12,0,LWH,G1_051
T025,车型1,G1_053,G1,standard,0,0,180,60,40,30,12,0,LWH,G1_052
T025,车型1,G1_054,G1,standard,0,40,0,60,40,30,12,0,LWH,
T025,车型1,G1_055,G1,standard,0,40,30,60,40,30,12,0,LWH,G1_054
T025,车型1,G1_056,G1,standard,0,40,60,60,40,30,12,0,LWH,G1_055
T025,车型1,G1_057,G1,standard,0,40,90,60,40,30,12,0,LWH,G1_056
T025,车型1,G1_058,G1,standard,0,40,120,60,40,30,12,0,LWH,G1_057
T025,车型1,G1_059,G1,standard,0,40,150,60,40,30,12,0,LWH,G1_058
T025,车型1,G1_060,G1,standard,0,40,180,60,40,30,12,0,LWH,G1_059
T025,车型1,G1_061,G1,standard,0,80,0,60,40,30,12,0,LWH,
T025,车型1,G1_062,G1,standard,0,80,30,60,40,30,12,0,LWH,G1_061
T025,车型1,G1_063,G1,standard,0,80,60,60,40,30,12,0,LWH,G1_062
T025,车型1,G1_064,G1,standard,0,80,90,60,40,30,12,0,LWH,G1_063
T025,车型1,G1_065,G1,standard,0,80,120,60,40,30,12,0,LWH,G1_064
T025,车型1,G1_066,G1,standard,0,80,150,60,40,30,12,0,LWH,G1_065
T025,车型1,G1_067,G1,standard,0,80,180,60,40,30,12,0,LWH,G1_066
T025,车型1,G1_068,G1,standard,0,120,0,60,40,30,12,0,LWH,
T025,车型1,G1_069,G1,standard,0,120,30,60,40,30,12,0,LWH,G1_068
T025,车型1,G1_070,G1,standard,0,120,60,60,40,30,12,0,LWH,G1_069
T025,车型1,G1_071,G1,standard,0,120,90,60,40,30,12,0,LWH,G1_070
T025,车型1,G1_072,G1,standard,0,120,120,60,40,30,12,0,LWH,G1_071
T025,车型1,G1_073,G1,standard,0,120,150,60,40,30,12,0,LWH,G1_072
T025,车型1,G1_074,G1,standard,0,120,180,60,40,30,12,0,LWH,G1_073
T025,车型1,G1_075,G1,standard,0,160,0,60,40,30,12,0,LWH,
T025,车型1,G1_076,G1,standard,0,160,30,60,40,30,12,0,LWH,G1_075
T025,车型1,G1_077,G1,standard,0,160,60,60,40,30,12,0,LWH,G1_076
T025,车型1,G1_078,G1,standard,0,160,90,60,40,30,12,0,LWH,G1_077
T025,车型1,G1_079,G1,standard,0,160,120,60,40,30,12,0,LWH,G1_078
T025,车型1,G1_080,G1,standard,0,160,150,60,40,30,12,0,LWH,G1_079
T025,车型1,G1_081,G1,standard,0,160,180,60,40,30,12,0,LWH,G1_080
T025,车型1,G1_082,G1,standard,60,0,0,60,40,30,12,0,LWH,
T025,车型1,G1_083,G1,standard,60,0,30,60,40,30,12,0,LWH,G1_082
T025,车型1,G1_084,G1,standard,60,0,60,60,40,30,12,0,LWH,G1_083
T025,车型1,G1_085,G1,standard,60,0,90,60,40,30,12,0,LWH,G1_084
T025,车型1,G1_086,G1,standard,60,0,120,60,40,30,12,0,LWH,G1_085
T025,车型1,G1_087,G1,standard,60,0,150,60,40,30,12,0,LWH,G1_086
T025,车型1,G1_088,G1,standard,60,0,180,60,40,30,12,0,LWH,G1_087
T025,车型1,G1_089,G1,standard,60,40,0,60,40,30,12,0,LWH,
T025,车型1,G1_090,G1,standard,60,40,30,60,40,30,12,0,LWH,G1_089
T025,车型1,G1_091,G1,standard,60,40,60,60,40,30,12,0,LWH,G1_090
T025,车型1,G1_092,G1,standard,60,40,90,60,40,30,12,0,LWH,G1_091
T025,车型1,G1_093,G1,standard,60,40,120,60,40,30,12,0,LWH,G1_092
T025,车型1,G1_094,G1,standard,60,40,150,60,40,30,12,0,LWH,G1_093
T025,车型1,G1_095,G1,standard,60,40,180,60,40,30,12,0,LWH,G1_094
T025,车型1,G1_096,G1,standard,60,80,0,60,40,30,12,0,LWH,
T025,车型1,G1_097,G1,standard,60,80,30,60,40,30,12,0,LWH,G1_096
T025,车型1,G1_098,G1,standard,60,80,60,60,40,30,12,0,LWH,G1_097
T025,车型1,G1_099,G1,standard,60,80,90,60,40,30,12,0,LWH,G1_098
T025,车型1,G1_100,G1,standard,60,80,120,60,40,30,12,0,LWH,G1_099
T025,车型1,G1_101,G1,standard,60,80,150,60,40,30,12,0,LWH,G1_100
T025,车型1,G1_102,G1,standard,60,80,180,60,40,30,12,0,LWH,G1_101
T025,车型1,G1_103,G1,standard,60,120,0,60,40,30,12,0,LWH,
T025,车型1,G1_104,G1,standard,60,120,30,60,40,30,12,0,LWH,G1_103
T025,车型1,G1_105,G1,standard,60,120,60,60,40,30,12,0,LWH,G1_104
T025,车型1,G1_106,G1,standard,60,120,90,60,40,30,12,0,LWH,G1_105
T025,车型1,G1_107,G1,standard,60,120,120,60,40,30,12,0,LWH,G1_106
T025,车型1,G1_108,G1,standard,60,120,150,60,40,30,12,0,LWH,G1_107
T025,车型1,G1_109,G1,standard,60,120,180,60,40,30,12,0,LWH,G1_108
T025,车型1,G1_110,G1,standard,60,160,0,60,40,30,12,0,LWH,
T025,车型1,G1_111,G1,standard,60,160,30,60,40,30,12,0,LWH,G1_110
T025,车型1,G1_112,G1,standard,60,160,60,60,40,30,12,0,LWH,G1_111
T025,车型1,G1_113,G1,standard,60,160,90,60,40,30,12,0,LWH,G1_112
T025,车型1,G1_114,G1,standard,60,160,120,60,40,30,12,0,LWH,G1_113
T025,车型1,G1_115,G1,standard,60,160,150,60,40,30,12,0,LWH,G1_114
T025,车型1,G1_116,G1,standard,60,160,180,60,40,30,12,0,LWH,G1_115
T025,车型1,G1_117,G1,standard,120,0,0,60,40,30,12,0,LWH,
T025,车型1,G1_118,G1,standard,120,0,30,60,40,30,12,0,LWH,G1_117
T025,车型1,G1_119,G1,standard,120,0,60,60,40,30,12,0,LWH,G1_118
T025,车型1,G1_120,G1,standard,120,0,90,60,40,30,12,0,LWH,G1_119
T025,车型1,G1_121,G1,standard,120,0,120,60,40,30,12,0,LWH,G1_120
T025,车型1,G1_122,G1,standard,120,0,150,60,40,30,12,0,LWH,G1_121
T025,车型1,G1_123,G1,standard,120,0,180,60,40,30,12,0,LWH,G1_122
T025,车型1,G1_124,G1,standard,120,40,0,60,40,30,12,0,LWH,
T025,车型1,G1_125,G1,standard,120,40,30,60,40,30,12,0,LWH,G1_124
T025,车型1,G1_126,G1,standard,120,40,60,60,40,30,12,0,LWH,G1_125
T025,车型1,G1_127,G1,standard,120,40,90,60,40,30,12,0,LWH,G1_126
T025,车型1,G1_128,G1,standard,120,40,120,60,40,30,12,0,LWH,G1_127
T025,车型1,G1_129,G1,standard,120,40,150,60,40,30,12,0,LWH,G1_128
T025,车型1,G1_130,G1,standard,120,40,180,60,40,30,12,0,LWH,G1_129
T025,车型1,G1_131,G1,standard,120,80,0,60,40,30,12,0,LWH,
T025,车型1,G1_132,G1,standard,120,80,30,60,40,30,12,0,LWH,G1_131
T025,车型1,G1_133,G1,standard,120,80,60,60,40,30,12,0,LWH,G1_132
T025,车型1,G1_134,G1,standard,120,80,90,60,40,30,12,0,LWH,G1_133
T025,车型1,G1_135,G1,standard,120,80,120,60,40,30,12,0,LWH,G1_134
T025,车型1,G1_136,G1,standard,120,80,150,60,40,30,12,0,LWH,G1_135
T025,车型1,G1_137,G1,standard,120,80,180,60,40,30,12,0,LWH,G1_136
T025,车型1,G1_138,G1,standard,120,120,0,60,40,30,12,0,LWH,
T025,车型1,G1_139,G1,standard,120,120,30,60,40,30,12,0,LWH,G1_138
T025,车型1,G1_140,G1,standard,120,120,60,60,40,30,12,0,LWH,G1_139
T025,车型1,G1_141,G1,standard,120,120,90,60,40,30,12,0,LWH,G1_140
T025,车型1,G1_142,G1,standard,120,120,120,60,40,30,12,0,LWH,G1_141
T025,车型1,G1_143,G1,standard,120,120,150,60,40,30,12,0,LWH,G1_142
T025,车型1,G1_144,G1,standard,120,120,180,60,40,30,12,0,LWH,G1_143
T025,车型1,G1_145,G1,standard,120,160,0,60,40,30,12,0,LWH,
T025,车型1,G1_146,G1,standard,120,160,30,60,40,30,12,0,LWH,G1_145
T025,车型1,G1_147,G1,standard,120,160,60,60,40,30,12,0,LWH,G1_146
T025,车型1,G1_148,G1,standard,120,160,90,60,40,30,12,0,LWH,G1_147
T025,车型1,G1_149,G1,standard,120,160,120,60,40,30,12,0,LWH,G1_148
T025,车型1,G1_150,G1,standard,120,160,150,60,40,30,12,0,LWH,G1_149
T025,车型1,G1_151,G1,standard,120,160,180,60,40,30,12,0,LWH,G1_150
T025,车型1,G1_152,G1,standard,180,0,0,60,40,30,12,0,LWH,
T025,车型1,G1_153,G1,standard,180,0,30,60,40,30,12,0,LWH,G1_152
T025,车型1,G1_154,G1,standard,180,0,60,60,40,30,12,0,LWH,G1_153
T025,车型1,G1_155,G1,standard,180,0,90,60,40,30,12,0,LWH,G1_154
T025,车型1,G1_156,G1,standard,180,0,120,60,40,30,12,0,LWH,G1_155
T025,车型1,G1_157,G1,standard,180,0,150,60,40,30,12,0,LWH,G1_156
T025,车型1,G1_158,G1,standard,180,0,180,60,40,30,12,0,LWH,G1_157
T025,车型1,G1_159,G1,standard,180,40,0,60,40,30,12,0,LWH,
T025,车型1,G1_160,G1,standard,180,40,30,60,40,30,12,0,LWH,G1_159
T025,车型1,G1_161,G1,standard,180,40,60,60,40,30,12,0,LWH,G1_160
T025,车型1,G1_162,G1,standard,180,40,90,60,40,30,12,0,LWH,G1_161
T025,车型1,G1_163,G1,standard,180,40,120,60,40,30,12,0,LWH,G1_162
T025,车型1,G1_164,G1,standard,180,40,150,60,40,30,12,0,LWH,G1_163
T025,车型1,G1_165,G1,standard,180,40,180,60,40,30,12,0,LWH,G1_164
T025,车型1,G1_166,G1,standard,180,80,0,60,40,30,12,0,LWH,
T025,车型1,G1_167,G1,standard,180,80,30,60,40,30,12,0,LWH,G1_166
T025,车型1,G1_168,G1,standard,180,80,60,60,40,30,12,0,LWH,G1_167
