problem,vehicle_id,truck_name,item_id,type_id,category,x,y,z,length,width,height,weight,rotation,orientation_id,support_by
2.2,车型2_023,车型2,G4_车型2_023_0007,G4,oriented,580,120,0,80,60,50,25.00,LWH,1,
2.2,车型2_023,车型2,G4_车型2_023_0008,G4,oriented,580,180,0,80,60,50,25.00,LWH,1,
2.2,车型2_024,车型2,G2_车型2_024_0001,G2,standard,0,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_024,车型2,G2_车型2_024_0002,G2,standard,0,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_024,车型2,G1_车型2_024_0001,G1,standard,0,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_024,车型2,G1_车型2_024_0002,G1,standard,0,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_024,车型2,G5_车型2_024_0001,G5,oriented,0,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_024,车型2,G2_车型2_024_0003,G2,standard,50,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_024,车型2,G2_车型2_024_0004,G2,standard,50,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_024,车型2,G1_车型2_024_0003,G1,standard,50,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_024,车型2,G1_车型2_024_0004,G1,standard,50,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_024,车型2,G5_车型2_024_0002,G5,oriented,50,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_024,车型2,G2_车型2_024_0005,G2,standard,100,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_024,车型2,G2_车型2_024_0006,G2,standard,100,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_024,车型2,G3_车型2_024_0001,G3,fragile,100,70,0,50,70,40,15.00,WLH,2,
2.2,车型2_024,车型2,G3_车型2_024_0002,G3,fragile,100,140,0,50,70,40,15.00,WLH,2,
2.2,车型2_024,车型2,G1_车型2_024_0005,G1,standard,100,210,0,40,30,60,12.00,WHL,4,
2.2,车型2_024,车型2,G2_车型2_024_0007,G2,standard,150,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_024,车型2,G2_车型2_024_0008,G2,standard,150,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_024,车型2,G1_车型2_024_0006,G1,standard,150,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_024,车型2,G5_车型2_024_0003,G5,oriented,150,130,0,40,40,60,18.00,LWH,1,
2.2,车型2_024,车型2,G5_车型2_024_0004,G5,oriented,150,170,0,40,40,60,18.00,LWH,1,
2.2,车型2_024,车型2,G1_车型2_024_0007,G1,standard,150,210,0,40,30,60,12.00,WHL,4,
2.2,车型2_024,车型2,G2_车型2_024_0009,G2,standard,200,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_024,车型2,G2_车型2_024_0010,G2,standard,200,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_024,车型2,G1_车型2_024_0008,G1,standard,200,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_024,车型2,G1_车型2_024_0009,G1,standard,200,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_024,车型2,G5_车型2_024_0005,G5,oriented,200,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_024,车型2,G2_车型2_024_0011,G2,standard,250,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_024,车型2,G2_车型2_024_0012,G2,standard,250,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_024,车型2,G3_车型2_024_0003,G3,fragile,250,70,0,50,70,40,15.00,WLH,2,
2.2,车型2_024,车型2,G3_车型2_024_0004,G3,fragile,250,140,0,50,70,40,15.00,WLH,2,
2.2,车型2_024,车型2,G1_车型2_024_0010,G1,standard,250,210,0,40,30,60,12.00,WHL,4,
2.2,车型2_024,车型2,G2_车型2_024_0013,G2,standard,300,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_024,车型2,G2_车型2_024_0014,G2,standard,300,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_024,车型2,G1_车型2_024_0011,G1,standard,300,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_024,车型2,G5_车型2_024_0006,G5,oriented,300,130,0,40,40,60,18.00,LWH,1,
2.2,车型2_024,车型2,G5_车型2_024_0007,G5,oriented,300,170,0,40,40,60,18.00,LWH,1,
2.2,车型2_024,车型2,G1_车型2_024_0012,G1,standard,300,210,0,40,30,60,12.00,WHL,4,
2.2,车型2_024,车型2,G2_车型2_024_0015,G2,standard,350,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_024,车型2,G2_车型2_024_0016,G2,standard,350,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_024,车型2,G1_车型2_024_0013,G1,standard,350,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_024,车型2,G1_车型2_024_0014,G1,standard,350,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_024,车型2,G5_车型2_024_0008,G5,oriented,350,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_024,车型2,G2_车型2_024_0017,G2,standard,400,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_024,车型2,G2_车型2_024_0018,G2,standard,400,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_024,车型2,G3_车型2_024_0005,G3,fragile,400,70,0,50,70,40,15.00,WLH,2,
2.2,车型2_024,车型2,G3_车型2_024_0006,G3,fragile,400,140,0,50,70,40,15.00,WLH,2,
2.2,车型2_024,车型2,G1_车型2_024_0015,G1,standard,400,210,0,40,30,60,12.00,WHL,4,
2.2,车型2_024,车型2,G2_车型2_024_0019,G2,standard,450,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_024,车型2,G2_车型2_024_0020,G2,standard,450,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_024,车型2,G1_车型2_024_0016,G1,standard,450,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_024,车型2,G5_车型2_024_0009,G5,oriented,450,130,0,40,40,60,18.00,LWH,1,
2.2,车型2_024,车型2,G5_车型2_024_0010,G5,oriented,450,170,0,40,40,60,18.00,LWH,1,
2.2,车型2_024,车型2,G4_车型2_024_0001,G4,oriented,500,0,0,80,60,50,25.00,LWH,1,
2.2,车型2_024,车型2,G4_车型2_024_0002,G4,oriented,500,60,0,80,60,50,25.00,LWH,1,
2.2,车型2_024,车型2,G4_车型2_024_0003,G4,oriented,500,120,0,80,60,50,25.00,LWH,1,
2.2,车型2_024,车型2,G4_车型2_024_0004,G4,oriented,500,180,0,80,60,50,25.00,LWH,1,
2.2,车型2_024,车型2,G4_车型2_024_0005,G4,oriented,580,0,0,80,60,50,25.00,LWH,1,
2.2,车型2_024,车型2,G4_车型2_024_0006,G4,oriented,580,60,0,80,60,50,25.00,LWH,1,
2.2,车型2_024,车型2,G4_车型2_024_0007,G4,oriented,580,120,0,80,60,50,25.00,LWH,1,
2.2,车型2_024,车型2,G4_车型2_024_0008,G4,oriented,580,180,0,80,60,50,25.00,LWH,1,
2.2,车型2_025,车型2,G2_车型2_025_0001,G2,standard,0,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_025,车型2,G2_车型2_025_0002,G2,standard,0,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_025,车型2,G1_车型2_025_0001,G1,standard,0,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_025,车型2,G1_车型2_025_0002,G1,standard,0,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_025,车型2,G5_车型2_025_0001,G5,oriented,0,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_025,车型2,G2_车型2_025_0003,G2,standard,50,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_025,车型2,G2_车型2_025_0004,G2,standard,50,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_025,车型2,G1_车型2_025_0003,G1,standard,50,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_025,车型2,G1_车型2_025_0004,G1,standard,50,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_025,车型2,G5_车型2_025_0002,G5,oriented,50,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_025,车型2,G2_车型2_025_0005,G2,standard,100,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_025,车型2,G2_车型2_025_0006,G2,standard,100,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_025,车型2,G3_车型2_025_0001,G3,fragile,100,70,0,50,70,40,15.00,WLH,2,
2.2,车型2_025,车型2,G3_车型2_025_0002,G3,fragile,100,140,0,50,70,40,15.00,WLH,2,
2.2,车型2_025,车型2,G1_车型2_025_0005,G1,standard,100,210,0,40,30,60,12.00,WHL,4,
2.2,车型2_025,车型2,G2_车型2_025_0007,G2,standard,150,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_025,车型2,G2_车型2_025_0008,G2,standard,150,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_025,车型2,G1_车型2_025_0006,G1,standard,150,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_025,车型2,G5_车型2_025_0003,G5,oriented,150,130,0,40,40,60,18.00,LWH,1,
2.2,车型2_025,车型2,G5_车型2_025_0004,G5,oriented,150,170,0,40,40,60,18.00,LWH,1,
2.2,车型2_025,车型2,G1_车型2_025_0007,G1,standard,150,210,0,40,30,60,12.00,WHL,4,
2.2,车型2_025,车型2,G2_车型2_025_0009,G2,standard,200,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_025,车型2,G2_车型2_025_0010,G2,standard,200,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_025,车型2,G1_车型2_025_0008,G1,standard,200,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_025,车型2,G1_车型2_025_0009,G1,standard,200,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_025,车型2,G5_车型2_025_0005,G5,oriented,200,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_025,车型2,G2_车型2_025_0011,G2,standard,250,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_025,车型2,G2_车型2_025_0012,G2,standard,250,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_025,车型2,G3_车型2_025_0003,G3,fragile,250,70,0,50,70,40,15.00,WLH,2,
2.2,车型2_025,车型2,G3_车型2_025_0004,G3,fragile,250,140,0,50,70,40,15.00,WLH,2,
2.2,车型2_025,车型2,G1_车型2_025_0010,G1,standard,250,210,0,40,30,60,12.00,WHL,4,
2.2,车型2_025,车型2,G2_车型2_025_0013,G2,standard,300,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_025,车型2,G2_车型2_025_0014,G2,standard,300,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_025,车型2,G1_车型2_025_0011,G1,standard,300,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_025,车型2,G5_车型2_025_0006,G5,oriented,300,130,0,40,40,60,18.00,LWH,1,
2.2,车型2_025,车型2,G5_车型2_025_0007,G5,oriented,300,170,0,40,40,60,18.00,LWH,1,
2.2,车型2_025,车型2,G1_车型2_025_0012,G1,standard,300,210,0,40,30,60,12.00,WHL,4,
2.2,车型2_025,车型2,G2_车型2_025_0015,G2,standard,350,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_025,车型2,G2_车型2_025_0016,G2,standard,350,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_025,车型2,G1_车型2_025_0013,G1,standard,350,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_025,车型2,G1_车型2_025_0014,G1,standard,350,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_025,车型2,G5_车型2_025_0008,G5,oriented,350,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_025,车型2,G2_车型2_025_0017,G2,standard,400,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_025,车型2,G2_车型2_025_0018,G2,standard,400,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_025,车型2,G3_车型2_025_0005,G3,fragile,400,70,0,50,70,40,15.00,WLH,2,
2.2,车型2_025,车型2,G3_车型2_025_0006,G3,fragile,400,140,0,50,70,40,15.00,WLH,2,
2.2,车型2_025,车型2,G1_车型2_025_0015,G1,standard,400,210,0,40,30,60,12.00,WHL,4,
2.2,车型2_025,车型2,G2_车型2_025_0019,G2,standard,450,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_025,车型2,G2_车型2_025_0020,G2,standard,450,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_025,车型2,G1_车型2_025_0016,G1,standard,450,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_025,车型2,G5_车型2_025_0009,G5,oriented,450,130,0,40,40,60,18.00,LWH,1,
2.2,车型2_025,车型2,G5_车型2_025_0010,G5,oriented,450,170,0,40,40,60,18.00,LWH,1,
2.2,车型2_025,车型2,G4_车型2_025_0001,G4,oriented,500,0,0,80,60,50,25.00,LWH,1,
2.2,车型2_025,车型2,G4_车型2_025_0002,G4,oriented,500,60,0,80,60,50,25.00,LWH,1,
2.2,车型2_025,车型2,G4_车型2_025_0003,G4,oriented,500,120,0,80,60,50,25.00,LWH,1,
2.2,车型2_025,车型2,G4_车型2_025_0004,G4,oriented,500,180,0,80,60,50,25.00,LWH,1,
2.2,车型2_025,车型2,G4_车型2_025_0005,G4,oriented,580,0,0,80,60,50,25.00,LWH,1,
2.2,车型2_025,车型2,G4_车型2_025_0006,G4,oriented,580,60,0,80,60,50,25.00,LWH,1,
2.2,车型2_025,车型2,G4_车型2_025_0007,G4,oriented,580,120,0,80,60,50,25.00,LWH,1,
2.2,车型2_025,车型2,G4_车型2_025_0008,G4,oriented,580,180,0,80,60,50,25.00,LWH,1,
2.2,车型2_026,车型2,G2_车型2_026_0001,G2,standard,0,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_026,车型2,G2_车型2_026_0002,G2,standard,0,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_026,车型2,G1_车型2_026_0001,G1,standard,0,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_026,车型2,G1_车型2_026_0002,G1,standard,0,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_026,车型2,G5_车型2_026_0001,G5,oriented,0,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_026,车型2,G2_车型2_026_0003,G2,standard,50,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_026,车型2,G2_车型2_026_0004,G2,standard,50,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_026,车型2,G1_车型2_026_0003,G1,standard,50,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_026,车型2,G1_车型2_026_0004,G1,standard,50,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_026,车型2,G5_车型2_026_0002,G5,oriented,50,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_026,车型2,G2_车型2_026_0005,G2,standard,100,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_026,车型2,G2_车型2_026_0006,G2,standard,100,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_026,车型2,G3_车型2_026_0001,G3,fragile,100,70,0,50,70,40,15.00,WLH,2,
2.2,车型2_026,车型2,G3_车型2_026_0002,G3,fragile,100,140,0,50,70,40,15.00,WLH,2,
2.2,车型2_026,车型2,G1_车型2_026_0005,G1,standard,100,210,0,40,30,60,12.00,WHL,4,
2.2,车型2_026,车型2,G2_车型2_026_0007,G2,standard,150,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_026,车型2,G2_车型2_026_0008,G2,standard,150,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_026,车型2,G1_车型2_026_0006,G1,standard,150,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_026,车型2,G5_车型2_026_0003,G5,oriented,150,130,0,40,40,60,18.00,LWH,1,
2.2,车型2_026,车型2,G5_车型2_026_0004,G5,oriented,150,170,0,40,40,60,18.00,LWH,1,
2.2,车型2_026,车型2,G1_车型2_026_0007,G1,standard,150,210,0,40,30,60,12.00,WHL,4,
2.2,车型2_026,车型2,G2_车型2_026_0009,G2,standard,200,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_026,车型2,G2_车型2_026_0010,G2,standard,200,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_026,车型2,G1_车型2_026_0008,G1,standard,200,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_026,车型2,G1_车型2_026_0009,G1,standard,200,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_026,车型2,G5_车型2_026_0005,G5,oriented,200,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_026,车型2,G2_车型2_026_0011,G2,standard,250,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_026,车型2,G2_车型2_026_0012,G2,standard,250,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_026,车型2,G3_车型2_026_0003,G3,fragile,250,70,0,50,70,40,15.00,WLH,2,
2.2,车型2_026,车型2,G3_车型2_026_0004,G3,fragile,250,140,0,50,70,40,15.00,WLH,2,
2.2,车型2_026,车型2,G1_车型2_026_0010,G1,standard,250,210,0,40,30,60,12.00,WHL,4,
2.2,车型2_026,车型2,G2_车型2_026_0013,G2,standard,300,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_026,车型2,G2_车型2_026_0014,G2,standard,300,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_026,车型2,G1_车型2_026_0011,G1,standard,300,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_026,车型2,G5_车型2_026_0006,G5,oriented,300,130,0,40,40,60,18.00,LWH,1,
2.2,车型2_026,车型2,G5_车型2_026_0007,G5,oriented,300,170,0,40,40,60,18.00,LWH,1,
2.2,车型2_026,车型2,G1_车型2_026_0012,G1,standard,300,210,0,40,30,60,12.00,WHL,4,
2.2,车型2_026,车型2,G2_车型2_026_0015,G2,standard,350,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_026,车型2,G2_车型2_026_0016,G2,standard,350,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_026,车型2,G1_车型2_026_0013,G1,standard,350,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_026,车型2,G1_车型2_026_0014,G1,standard,350,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_026,车型2,G5_车型2_026_0008,G5,oriented,350,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_026,车型2,G2_车型2_026_0017,G2,standard,400,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_026,车型2,G2_车型2_026_0018,G2,standard,400,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_026,车型2,G3_车型2_026_0005,G3,fragile,400,70,0,50,70,40,15.00,WLH,2,
2.2,车型2_026,车型2,G3_车型2_026_0006,G3,fragile,400,140,0,50,70,40,15.00,WLH,2,
2.2,车型2_026,车型2,G1_车型2_026_0015,G1,standard,400,210,0,40,30,60,12.00,WHL,4,
2.2,车型2_026,车型2,G2_车型2_026_0019,G2,standard,450,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_026,车型2,G2_车型2_026_0020,G2,standard,450,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_026,车型2,G1_车型2_026_0016,G1,standard,450,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_026,车型2,G5_车型2_026_0009,G5,oriented,450,130,0,40,40,60,18.00,LWH,1,
2.2,车型2_026,车型2,G5_车型2_026_0010,G5,oriented,450,170,0,40,40,60,18.00,LWH,1,
2.2,车型2_026,车型2,G4_车型2_026_0001,G4,oriented,500,0,0,80,60,50,25.00,LWH,1,
2.2,车型2_026,车型2,G4_车型2_026_0002,G4,oriented,500,60,0,80,60,50,25.00,LWH,1,
2.2,车型2_026,车型2,G4_车型2_026_0003,G4,oriented,500,120,0,80,60,50,25.00,LWH,1,
2.2,车型2_026,车型2,G4_车型2_026_0004,G4,oriented,500,180,0,80,60,50,25.00,LWH,1,
2.2,车型2_026,车型2,G4_车型2_026_0005,G4,oriented,580,0,0,80,60,50,25.00,LWH,1,
2.2,车型2_026,车型2,G4_车型2_026_0006,G4,oriented,580,60,0,80,60,50,25.00,LWH,1,
2.2,车型2_026,车型2,G4_车型2_026_0007,G4,oriented,580,120,0,80,60,50,25.00,LWH,1,
2.2,车型2_026,车型2,G4_车型2_026_0008,G4,oriented,580,180,0,80,60,50,25.00,LWH,1,
2.2,车型2_027,车型2,G2_车型2_027_0001,G2,standard,0,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_027,车型2,G2_车型2_027_0002,G2,standard,0,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_027,车型2,G1_车型2_027_0001,G1,standard,0,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_027,车型2,G1_车型2_027_0002,G1,standard,0,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_027,车型2,G5_车型2_027_0001,G5,oriented,0,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_027,车型2,G2_车型2_027_0003,G2,standard,50,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_027,车型2,G2_车型2_027_0004,G2,standard,50,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_027,车型2,G1_车型2_027_0003,G1,standard,50,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_027,车型2,G1_车型2_027_0004,G1,standard,50,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_027,车型2,G5_车型2_027_0002,G5,oriented,50,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_027,车型2,G2_车型2_027_0005,G2,standard,100,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_027,车型2,G2_车型2_027_0006,G2,standard,100,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_027,车型2,G3_车型2_027_0001,G3,fragile,100,70,0,50,70,40,15.00,WLH,2,
2.2,车型2_027,车型2,G3_车型2_027_0002,G3,fragile,100,140,0,50,70,40,15.00,WLH,2,
2.2,车型2_027,车型2,G1_车型2_027_0005,G1,standard,100,210,0,40,30,60,12.00,WHL,4,
2.2,车型2_027,车型2,G2_车型2_027_0007,G2,standard,150,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_027,车型2,G2_车型2_027_0008,G2,standard,150,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_027,车型2,G1_车型2_027_0006,G1,standard,150,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_027,车型2,G5_车型2_027_0003,G5,oriented,150,130,0,40,40,60,18.00,LWH,1,
2.2,车型2_027,车型2,G5_车型2_027_0004,G5,oriented,150,170,0,40,40,60,18.00,LWH,1,
2.2,车型2_027,车型2,G1_车型2_027_0007,G1,standard,150,210,0,40,30,60,12.00,WHL,4,
2.2,车型2_027,车型2,G2_车型2_027_0009,G2,standard,200,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_027,车型2,G2_车型2_027_0010,G2,standard,200,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_027,车型2,G1_车型2_027_0008,G1,standard,200,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_027,车型2,G1_车型2_027_0009,G1,standard,200,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_027,车型2,G5_车型2_027_0005,G5,oriented,200,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_027,车型2,G2_车型2_027_0011,G2,standard,250,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_027,车型2,G2_车型2_027_0012,G2,standard,250,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_027,车型2,G3_车型2_027_0003,G3,fragile,250,70,0,50,70,40,15.00,WLH,2,
2.2,车型2_027,车型2,G3_车型2_027_0004,G3,fragile,250,140,0,50,70,40,15.00,WLH,2,
2.2,车型2_027,车型2,G1_车型2_027_0010,G1,standard,250,210,0,40,30,60,12.00,WHL,4,
2.2,车型2_027,车型2,G2_车型2_027_0013,G2,standard,300,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_027,车型2,G2_车型2_027_0014,G2,standard,300,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_027,车型2,G1_车型2_027_0011,G1,standard,300,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_027,车型2,G5_车型2_027_0006,G5,oriented,300,130,0,40,40,60,18.00,LWH,1,
2.2,车型2_027,车型2,G5_车型2_027_0007,G5,oriented,300,170,0,40,40,60,18.00,LWH,1,
2.2,车型2_027,车型2,G1_车型2_027_0012,G1,standard,300,210,0,40,30,60,12.00,WHL,4,
2.2,车型2_027,车型2,G2_车型2_027_0015,G2,standard,350,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_027,车型2,G2_车型2_027_0016,G2,standard,350,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_027,车型2,G1_车型2_027_0013,G1,standard,350,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_027,车型2,G1_车型2_027_0014,G1,standard,350,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_027,车型2,G5_车型2_027_0008,G5,oriented,350,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_027,车型2,G2_车型2_027_0017,G2,standard,400,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_027,车型2,G2_车型2_027_0018,G2,standard,400,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_027,车型2,G3_车型2_027_0005,G3,fragile,400,70,0,50,70,40,15.00,WLH,2,
2.2,车型2_027,车型2,G3_车型2_027_0006,G3,fragile,400,140,0,50,70,40,15.00,WLH,2,
2.2,车型2_027,车型2,G1_车型2_027_0015,G1,standard,400,210,0,40,30,60,12.00,WHL,4,
2.2,车型2_027,车型2,G2_车型2_027_0019,G2,standard,450,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_027,车型2,G2_车型2_027_0020,G2,standard,450,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_027,车型2,G1_车型2_027_0016,G1,standard,450,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_027,车型2,G5_车型2_027_0009,G5,oriented,450,130,0,40,40,60,18.00,LWH,1,
2.2,车型2_027,车型2,G5_车型2_027_0010,G5,oriented,450,170,0,40,40,60,18.00,LWH,1,
2.2,车型2_027,车型2,G4_车型2_027_0001,G4,oriented,500,0,0,80,60,50,25.00,LWH,1,
2.2,车型2_027,车型2,G4_车型2_027_0002,G4,oriented,500,60,0,80,60,50,25.00,LWH,1,
2.2,车型2_027,车型2,G4_车型2_027_0003,G4,oriented,500,120,0,80,60,50,25.00,LWH,1,
2.2,车型2_027,车型2,G4_车型2_027_0004,G4,oriented,500,180,0,80,60,50,25.00,LWH,1,
2.2,车型2_027,车型2,G4_车型2_027_0005,G4,oriented,580,0,0,80,60,50,25.00,LWH,1,
2.2,车型2_027,车型2,G4_车型2_027_0006,G4,oriented,580,60,0,80,60,50,25.00,LWH,1,
2.2,车型2_027,车型2,G4_车型2_027_0007,G4,oriented,580,120,0,80,60,50,25.00,LWH,1,
2.2,车型2_027,车型2,G4_车型2_027_0008,G4,oriented,580,180,0,80,60,50,25.00,LWH,1,
2.2,车型2_028,车型2,G2_车型2_028_0001,G2,standard,0,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_028,车型2,G2_车型2_028_0002,G2,standard,0,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_028,车型2,G1_车型2_028_0001,G1,standard,0,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_028,车型2,G1_车型2_028_0002,G1,standard,0,130,0,40,60,30,12.00,WLH,3,
2.2,车型2_028,车型2,G5_车型2_028_0001,G5,oriented,0,190,0,40,40,60,18.00,LWH,1,
2.2,车型2_028,车型2,G2_车型2_028_0003,G2,standard,50,0,0,50,35,25,8.00,LWH,1,
2.2,车型2_028,车型2,G2_车型2_028_0004,G2,standard,50,35,0,50,35,25,8.00,LWH,1,
2.2,车型2_028,车型2,G1_车型2_028_0003,G1,standard,50,70,0,40,60,30,12.00,WLH,3,
2.2,车型2_028,车型2,G1_车型2_028_0004,G1,standard,50,130,0,40,60,30,12.00,WLH,3,
